imagen,clase,tecnica,psnr,ssim,entropia
e9781ad8_R_MLO_15fc491b.png,Alto_Riesgo,Percentiles,20.97,0.862,2.41
e9781ad8_R_CC_d9879334.png,Alto_Riesgo,Percentiles,31.09,0.983,1.52
e6fec43f_L_MLO_c3ebb2a7.png,Alto_Riesgo,Percentiles,23.46,0.911,2.02
e9be27a6_L_CC_20e22b55.png,Alto_Riesgo,Percentiles,25.89,0.935,1.06
e9be27a6_L_MLO_df17a9f3.png,Alto_Riesgo,Percentiles,21.72,0.888,1.62
c800df6e_L_MLO_44d35d15.png,Alto_Riesgo,Wavelet,33.75,0.987,1.85
c800df6e_L_CC_33755fea.png,Alto_Riesgo,Wavelet,35.82,0.984,1.41
c82df7b0_R_CC_3527d9a4.png,Alto_Riesgo,Wavelet,34.78,0.979,1.29
c82df7b0_R_MLO_437a5cf5.png,Alto_Riesgo,Wavelet,34.66,0.99,1.98
c8be7233_R_CC_0d58856b.png,Alto_Riesgo,Wavelet,34.51,0.971,1.0
c8be7233_R_MLO_c440e178.png,Alto_Riesgo,Wavelet,35.4,0.982,1.25
c947855a_R_CC_c2a17760.png,Alto_Riesgo,Wavelet,36.65,0.991,1.76
c9881e07_L_MLO_1bc0bb50.png,Alto_Riesgo,Wavelet,32.83,0.986,1.96
c947855a_R_MLO_862e22b0.png,Alto_Riesgo,Wavelet,42.3,0.999,2.99
c9881e07_L_CC_45b1879e.png,Alto_Riesgo,Wavelet,35.81,0.984,1.38
c9920022_L_CC_e2a9f68e.png,Alto_Riesgo,Wavelet,40.52,0.998,2.27
c9920022_L_MLO_8470557f.png,Alto_Riesgo,Wavelet,40.94,0.999,2.86
c9bf7a8a_R_CC_6db25afb.png,Alto_Riesgo,Wavelet,30.98,0.965,1.34
c9bf7a8a_R_MLO_b934cdb3.png,Alto_Riesgo,Wavelet,34.26,0.99,1.96
cae2f2ba_L_MLO_63f4053d.png,Alto_Riesgo,Wavelet,44.28,0.999,2.07
cae2f2ba_L_CC_8c91dd4b.png,Alto_Riesgo,Wavelet,38.21,0.998,1.46
cbc4bb64_L_CC_f51e0c5d.png,Alto_Riesgo,Wavelet,36.31,0.971,0.95
cbc4bb64_L_MLO_31573a03.png,Alto_Riesgo,Wavelet,32.62,0.976,1.4
cc608bc4_L_CC_08022073.png,Alto_Riesgo,Wavelet,37.24,0.976,0.96
cbefbe01_L_MLO_f978cb9d.png,Alto_Riesgo,Wavelet,32.91,0.99,2.66
cbefbe01_L_CC_6ec73d7e.png,Alto_Riesgo,Wavelet,41.36,0.998,2.14
cc764da4_R_MLO_472a2fe6.png,Alto_Riesgo,Wavelet,34.41,0.988,1.75
cc608bc4_L_MLO_389e63a5.png,Alto_Riesgo,Wavelet,44.01,0.999,1.31
cd03d5b7_L_CC_1d605d35.png,Alto_Riesgo,Wavelet,30.31,0.922,0.79
cc764da4_R_CC_4785b56f.png,Alto_Riesgo,Wavelet,35.42,0.967,0.94
cf399797_R_CC_67eba147.png,Alto_Riesgo,Wavelet,41.49,0.998,1.62
cd03d5b7_L_MLO_baf51168.png,Alto_Riesgo,Wavelet,36.54,0.982,1.2
cf399797_R_MLO_d91825b1.png,Alto_Riesgo,Wavelet,40.36,0.998,2.44
cf70a801_L_MLO_48d67e59.png,Alto_Riesgo,Wavelet,41.77,0.999,3.05
cf70a801_L_CC_da860c7c.png,Alto_Riesgo,Wavelet,32.42,0.989,2.31
cfd8cbfe_L_MLO_0171ab32.png,Alto_Riesgo,Wavelet,32.51,0.984,1.74
cfd8cbfe_L_CC_b9e991c8.png,Alto_Riesgo,Wavelet,36.47,0.983,1.23
d010dbb9_L_CC_2530e738.png,Alto_Riesgo,Wavelet,34.36,0.975,1.23
d010dbb9_L_MLO_73d20cbf.png,Alto_Riesgo,Wavelet,33.64,0.986,1.78
d0538008_R_CC_71e545fd.png,Alto_Riesgo,Wavelet,33.1,0.98,1.45
d0538008_R_MLO_a9f3f9e0.png,Alto_Riesgo,Wavelet,42.94,0.999,2.36
d06d1dcd_R_MLO_f50d5315.png,Alto_Riesgo,Wavelet,37.08,0.996,1.89
d06d1dcd_R_CC_9edf7793.png,Alto_Riesgo,Wavelet,34.55,0.979,1.31
d18ff521_R_CC_9cf1b84d.png,Alto_Riesgo,Wavelet,35.03,0.955,0.84
d18ff521_R_MLO_73903959.png,Alto_Riesgo,Wavelet,34.76,0.985,1.52
d2df9328_L_MLO_17127fbc.png,Alto_Riesgo,Wavelet,36.71,0.995,2.08
d2df9328_L_CC_d3608e08.png,Alto_Riesgo,Wavelet,36.31,0.99,1.73
d539fcf5_R_CC_59770d16.png,Alto_Riesgo,Wavelet,35.96,0.992,2.0
d539fcf5_R_MLO_6fa17862.png,Alto_Riesgo,Wavelet,41.47,0.999,3.28
d539fcf5_L_MLO_c8ea81f4.png,Alto_Riesgo,Wavelet,39.46,0.998,2.95
d539fcf5_L_CC_e1f7f813.png,Alto_Riesgo,Wavelet,36.3,0.991,1.82
d6c5932b_R_MLO_cac4e653.png,Alto_Riesgo,Wavelet,35.12,0.992,2.01
d6c5932b_R_CC_7e279279.png,Alto_Riesgo,Wavelet,33.59,0.984,1.56
d746c5e8_R_CC_01df962b.png,Alto_Riesgo,Wavelet,35.74,0.993,2.09
d7554087_L_CC_f15e4d29.png,Alto_Riesgo,Wavelet,36.34,0.996,2.81
d7554087_L_MLO_c1edef45.png,Alto_Riesgo,Wavelet,36.7,0.997,3.5
d746c5e8_R_MLO_0c401b1b.png,Alto_Riesgo,Wavelet,35.03,0.994,2.23
d8d0bc6e_R_MLO_53c092e6.png,Alto_Riesgo,Wavelet,34.91,0.989,1.84
d8d0bc6e_R_CC_96eb9c4b.png,Alto_Riesgo,Wavelet,34.14,0.984,1.56
d8d9c121_R_MLO_660d6f19.png,Alto_Riesgo,Wavelet,32.87,0.985,1.86
d8d9c121_R_CC_a2ce545b.png,Alto_Riesgo,Wavelet,34.53,0.976,1.22
da6ce640_R_CC_5a5b4728.png,Alto_Riesgo,Wavelet,35.99,0.987,1.56
da6ce640_R_MLO_f60e4a6a.png,Alto_Riesgo,Wavelet,36.14,0.995,2.32
dabe91ba_L_CC_0d08356a.png,Alto_Riesgo,Wavelet,36.23,0.978,1.15
dabe91ba_L_MLO_185d7263.png,Alto_Riesgo,Wavelet,32.28,0.981,1.68
dae4258d_R_CC_b2578026.png,Alto_Riesgo,Wavelet,33.87,0.984,1.64
dae4258d_R_MLO_80ff81c8.png,Alto_Riesgo,Wavelet,36.47,0.995,2.14
db3c5cf7_R_CC_de8b49de.png,Alto_Riesgo,Wavelet,34.72,0.955,0.85
db3c5cf7_R_MLO_f3b7da5f.png,Alto_Riesgo,Wavelet,35.04,0.99,1.87
dd6333df_L_MLO_bad7f350.png,Alto_Riesgo,Wavelet,35.35,0.989,1.71
dd6333df_L_CC_9e8efd5d.png,Alto_Riesgo,Wavelet,36.49,0.972,0.95
dd98abaf_R_CC_c8039851.png,Alto_Riesgo,Wavelet,34.41,0.984,1.57
dd98abaf_R_MLO_57b04a19.png,Alto_Riesgo,Wavelet,33.84,0.988,2.06
de585e55_R_CC_6ffb4582.png,Alto_Riesgo,Wavelet,35.83,0.969,0.99
de585e55_R_MLO_27d9bf4e.png,Alto_Riesgo,Wavelet,34.6,0.982,1.39
df7c81d4_L_MLO_7be2e5f9.png,Alto_Riesgo,Wavelet,40.49,0.998,2.89
df7c81d4_L_CC_db70c657.png,Alto_Riesgo,Wavelet,39.67,0.998,2.23
e22442ff_L_CC_467ef88a.png,Alto_Riesgo,Wavelet,36.27,0.98,1.23
e22442ff_L_MLO_d360a682.png,Alto_Riesgo,Wavelet,33.04,0.981,1.59
e233b75f_L_MLO_a869427e.png,Alto_Riesgo,Wavelet,34.51,0.99,2.04
e233b75f_L_CC_8c799782.png,Alto_Riesgo,Wavelet,33.6,0.981,1.52
e2fc4c70_L_CC_5c685c5c.png,Alto_Riesgo,Wavelet,36.28,0.972,1.04
e2fc4c70_L_MLO_3576dec9.png,Alto_Riesgo,Wavelet,33.35,0.983,1.68
e315902c_L_MLO_949f01bd.png,Alto_Riesgo,Wavelet,34.79,0.986,1.58
e315902c_L_CC_a763d5df.png,Alto_Riesgo,Wavelet,35.11,0.968,0.99
e39602b1_L_CC_15ad456e.png,Alto_Riesgo,Wavelet,34.56,0.978,1.25
e39602b1_L_MLO_3c534882.png,Alto_Riesgo,Wavelet,32.9,0.986,1.93
e40d99a6_R_CC_49ef5e81.png,Alto_Riesgo,Wavelet,37.12,0.985,1.27
e480e873_R_CC_2a04163b.png,Alto_Riesgo,Wavelet,32.31,0.962,1.13
e40d99a6_R_MLO_7106e773.png,Alto_Riesgo,Wavelet,41.38,0.999,1.96
e49d8e95_L_CC_019b9f63.png,Alto_Riesgo,Wavelet,32.77,0.966,1.14
e480e873_R_MLO_cc646314.png,Alto_Riesgo,Wavelet,32.96,0.988,2.01
e49d8e95_L_MLO_c7c60c6a.png,Alto_Riesgo,Wavelet,34.31,0.989,1.94
e4c3b57b_L_MLO_6caa0cd5.png,Alto_Riesgo,Wavelet,36.85,0.995,2.48
e4c3b57b_L_CC_bce1addb.png,Alto_Riesgo,Wavelet,37.35,0.992,1.85
e6a3e149_R_CC_c0e56a69.png,Alto_Riesgo,Wavelet,33.37,0.982,1.46
e6f4f71e_L_CC_aca3b43e.png,Alto_Riesgo,Wavelet,38.22,0.997,1.36
e6a3e149_R_MLO_de093899.png,Alto_Riesgo,Wavelet,42.66,0.999,2.2
e6fec43f_L_CC_4b08c4f1.png,Alto_Riesgo,Wavelet,37.22,0.988,1.4
e6f4f71e_L_MLO_deacf62d.png,Alto_Riesgo,Wavelet,31.93,0.967,1.21
e9781ad8_R_MLO_15fc491b.png,Alto_Riesgo,Wavelet,42.03,0.999,2.47
e9781ad8_R_CC_d9879334.png,Alto_Riesgo,Wavelet,36.78,0.99,1.56
e6fec43f_L_MLO_c3ebb2a7.png,Alto_Riesgo,Wavelet,37.7,0.996,2.08
e9be27a6_L_CC_20e22b55.png,Alto_Riesgo,Wavelet,34.91,0.972,1.09
e9be27a6_L_MLO_df17a9f3.png,Alto_Riesgo,Wavelet,35.26,0.988,1.67
ea75b79a_R_MLO_d5fbbd30.png,Alto_Riesgo,HE,1.86,0.061,1.31
ea75b79a_R_CC_a170a923.png,Alto_Riesgo,HE,1.02,0.022,0.7
eaffca1d_L_MLO_91f8118d.png,Alto_Riesgo,HE,2.89,0.135,2.02
eaffca1d_L_CC_87f492b1.png,Alto_Riesgo,HE,2.11,0.077,1.49
eb004566_L_CC_6d4b6ffc.png,Alto_Riesgo,HE,3.01,0.146,2.27
ec173316_R_MLO_264233e4.png,Alto_Riesgo,HE,3.39,0.181,2.27
eb004566_L_MLO_13be6c55.png,Alto_Riesgo,HE,4.21,0.25,3.04
ec173316_R_CC_cb74417a.png,Alto_Riesgo,HE,1.92,0.063,1.46
ec4a630e_L_MLO_7d13a9b1.png,Alto_Riesgo,HE,1.97,0.067,1.39
ec4a630e_L_CC_a0360303.png,Alto_Riesgo,HE,1.03,0.023,0.7
ec755916_L_CC_194b2426.png,Alto_Riesgo,HE,1.46,0.037,1.03
ecf23dfe_R_CC_1f4e4c20.png,Alto_Riesgo,HE,0.78,0.016,0.52
ec755916_L_MLO_5f4d6a2a.png,Alto_Riesgo,HE,2.44,0.095,1.78
ef9bcee3_R_MLO_e86ee7c6.png,Alto_Riesgo,HE,2.06,0.074,1.46
ecf23dfe_R_MLO_e9f60c67.png,Alto_Riesgo,HE,1.7,0.053,1.21
ef9bcee3_R_CC_f5f3ccc0.png,Alto_Riesgo,HE,1.49,0.042,1.06
eff31eb1_L_MLO_38982ad7.png,Alto_Riesgo,HE,2.06,0.073,1.45
f0677aad_L_MLO_02b3206d.png,Alto_Riesgo,HE,1.52,0.039,1.06
eff31eb1_L_CC_c171898c.png,Alto_Riesgo,HE,1.45,0.04,1.02
f16980e8_R_CC_510552a1.png,Alto_Riesgo,HE,1.3,0.033,0.92
f0677aad_L_CC_b168a7d7.png,Alto_Riesgo,HE,0.82,0.014,0.55
f16980e8_R_MLO_aaf18035.png,Alto_Riesgo,HE,2.16,0.08,1.53
f2794837_L_CC_659d73c3.png,Alto_Riesgo,HE,1.86,0.061,1.31
f2b2d7d2_L_CC_3a13455f.png,Alto_Riesgo,HE,1.67,0.051,1.21
f2794837_L_MLO_c7ddaccc.png,Alto_Riesgo,HE,3.1,0.153,2.17
f5c548e4_R_MLO_1959ca26.png,Alto_Riesgo,HE,2.12,0.077,1.49
f2b2d7d2_L_MLO_61b7d796.png,Alto_Riesgo,HE,2.81,0.13,2.12
f637a8ea_R_CC_37a23b32.png,Alto_Riesgo,HE,1.85,0.061,1.31
f5c548e4_R_CC_6904df2b.png,Alto_Riesgo,HE,1.21,0.03,0.85
f6648f91_L_CC_6d9dc7a5.png,Alto_Riesgo,HE,1.47,0.038,1.03
f637a8ea_R_MLO_93960b56.png,Alto_Riesgo,HE,2.54,0.105,1.81
f6648f91_L_MLO_6e66c1b7.png,Alto_Riesgo,HE,2.69,0.115,1.96
f6648f91_R_CC_ed664343.png,Alto_Riesgo,HE,1.35,0.033,0.95
f6648f91_R_MLO_c07b5d9d.png,Alto_Riesgo,HE,2.43,0.095,1.78
f6bb2ab2_L_MLO_da1a3640.png,Alto_Riesgo,HE,2.69,0.115,1.96
f6bb2ab2_L_CC_230d8885.png,Alto_Riesgo,HE,1.47,0.038,1.03
f6f28f20_R_CC_cadb654c.png,Alto_Riesgo,HE,0.92,0.019,0.63
f6f28f20_R_MLO_5e2abd62.png,Alto_Riesgo,HE,1.56,0.045,1.1
f7189d58_L_MLO_b50b5943.png,Alto_Riesgo,HE,3.01,0.14,2.17
f8934925_R_CC_4274a76d.png,Alto_Riesgo,HE,1.12,0.026,0.77
f7189d58_L_CC_b6d0903b.png,Alto_Riesgo,HE,1.95,0.064,1.46
f8934925_R_MLO_7c0aad3e.png,Alto_Riesgo,HE,1.81,0.058,1.28
f8ee167a_L_CC_3ca01aa6.png,Alto_Riesgo,HE,1.39,0.038,0.99
f8ee167a_L_MLO_9faf94bb.png,Alto_Riesgo,HE,2.16,0.08,1.52
f9990aea_L_MLO_79109e3f.png,Alto_Riesgo,HE,1.9,0.064,1.35
f9b9d3c2_R_CC_1cbc0ae5.png,Alto_Riesgo,HE,0.9,0.017,0.63
f9990aea_L_CC_cd3f65e4.png,Alto_Riesgo,HE,1.1,0.026,0.77
f9b9d3c2_R_MLO_6b6b65d4.png,Alto_Riesgo,HE,1.6,0.044,1.14
fa9226b8_R_CC_07e191bc.png,Alto_Riesgo,HE,1.92,0.062,1.46
fa9226b8_R_MLO_b84c938e.png,Alto_Riesgo,HE,2.46,0.097,1.82
fbdc572b_L_CC_f2504628.png,Alto_Riesgo,HE,1.16,0.028,0.81
fbdc572b_L_MLO_b4199ebb.png,Alto_Riesgo,HE,1.76,0.055,1.24
fcfdac68_L_MLO_9ca72855.png,Alto_Riesgo,HE,1.4,0.035,0.99
fcfdac68_L_CC_dedfb81e.png,Alto_Riesgo,HE,0.83,0.015,0.55
fd2fccc2_R_MLO_2ad34449.png,Alto_Riesgo,HE,1.76,0.056,1.24
fd2fccc2_R_CC_cbd30d8f.png,Alto_Riesgo,HE,1.07,0.024,0.74
fda9ea98_R_MLO_b9f3c740.png,Alto_Riesgo,HE,2.36,0.09,1.66
fda9ea98_R_CC_17c9d548.png,Alto_Riesgo,HE,1.72,0.053,1.2
fe23c164_L_CC_39f3ef0e.png,Alto_Riesgo,HE,1.85,0.061,1.31
fe23c164_L_MLO_cb02caed.png,Alto_Riesgo,HE,2.53,0.106,1.77
fe61ad01_L_CC_991ef61f.png,Alto_Riesgo,HE,1.44,0.04,1.03
fe61ad01_L_MLO_fa4f9cc5.png,Alto_Riesgo,HE,1.95,0.067,1.38
fe971637_R_CC_c44f2281.png,Alto_Riesgo,HE,1.16,0.027,0.81
fe971637_R_MLO_14387f59.png,Alto_Riesgo,HE,1.76,0.056,1.24
ff2f7856_R_MLO_b821f269.png,Alto_Riesgo,HE,1.86,0.061,1.32
ff2f7856_R_CC_689d1143.png,Alto_Riesgo,HE,0.65,0.012,0.41
ff5c656f_R_MLO_4a06e41e.png,Alto_Riesgo,HE,2.08,0.071,1.53
ff5c656f_R_CC_6cab0db6.png,Alto_Riesgo,HE,1.06,0.022,0.74
P_00100_RIGHT_CC_14.png,Alto_Riesgo,HE,11.72,0.749,6.66
P_00164_RIGHT_CC_32.png,Alto_Riesgo,HE,14.36,0.646,6.64
P_00132_LEFT_MLO_18.png,Alto_Riesgo,HE,15.75,0.787,7.11
P_00195_LEFT_CC_35.png,Alto_Riesgo,HE,20.43,0.959,6.6
P_00150_RIGHT_MLO_29.png,Alto_Riesgo,HE,10.71,0.467,6.14
P_00100_RIGHT_MLO_15.png,Alto_Riesgo,HE,17.14,0.879,7.28
P_00299_RIGHT_MLO_51.png,Alto_Riesgo,HE,14.68,0.842,7.25
P_00223_LEFT_MLO_44.png,Alto_Riesgo,HE,11.47,0.593,6.69
P_00244_RIGHT_MLO_45.png,Alto_Riesgo,HE,15.63,0.737,6.95
P_00195_LEFT_MLO_36.png,Alto_Riesgo,HE,18.41,0.924,7.49
P_00299_LEFT_MLO_49.png,Alto_Riesgo,HE,15.0,0.836,6.94
P_00299_RIGHT_CC_50.png,Alto_Riesgo,HE,20.41,0.966,7.37
P_00325_RIGHT_MLO_53.png,Alto_Riesgo,HE,16.3,0.81,7.15
P_00353_LEFT_CC_60.png,Alto_Riesgo,HE,13.76,0.68,6.73
P_00331_LEFT_CC_54.png,Alto_Riesgo,HE,16.09,0.78,6.98
P_00344_LEFT_CC_56.png,Alto_Riesgo,HE,13.31,0.534,6.3
P_00353_LEFT_MLO_61.png,Alto_Riesgo,HE,14.72,0.795,7.18
P_00353_LEFT_MLO_63.png,Alto_Riesgo,HE,14.72,0.795,7.18
P_00331_LEFT_MLO_55.png,Alto_Riesgo,HE,11.6,0.615,6.72
P_00353_LEFT_CC_62.png,Alto_Riesgo,HE,13.76,0.68,6.73
P_00344_LEFT_MLO_57.png,Alto_Riesgo,HE,22.73,0.97,7.36
P_00372_RIGHT_CC_66.png,Alto_Riesgo,HE,11.04,0.666,6.92
P_00372_RIGHT_MLO_67.png,Alto_Riesgo,HE,14.77,0.849,7.31
P_00368_LEFT_CC_64.png,Alto_Riesgo,HE,14.71,0.789,7.07
P_00368_LEFT_MLO_65.png,Alto_Riesgo,HE,10.44,0.759,5.4
P_00589_LEFT_MLO_100.png,Alto_Riesgo,HE,12.16,0.668,6.82
P_00485_LEFT_CC_82.png,Alto_Riesgo,HE,22.13,0.965,7.52
P_00485_LEFT_CC_79.png,Alto_Riesgo,HE,22.13,0.965,7.52
P_00485_LEFT_CC_81.png,Alto_Riesgo,HE,22.13,0.965,7.52
P_00466_LEFT_MLO_77.png,Alto_Riesgo,HE,13.95,0.685,6.76
P_00460_LEFT_MLO_76.png,Alto_Riesgo,HE,17.62,0.849,7.16
P_00537_RIGHT_MLO_90.png,Alto_Riesgo,HE,11.43,0.61,6.65
ea75b79a_R_MLO_d5fbbd30.png,Alto_Riesgo,Clahe,27.21,0.954,1.7
ea75b79a_R_CC_a170a923.png,Alto_Riesgo,Clahe,30.76,0.964,0.98
eaffca1d_L_MLO_91f8118d.png,Alto_Riesgo,Clahe,25.84,0.953,2.44
eaffca1d_L_CC_87f492b1.png,Alto_Riesgo,Clahe,27.0,0.956,1.92
eb004566_L_CC_6d4b6ffc.png,Alto_Riesgo,Clahe,23.98,0.896,2.67
ec173316_R_MLO_264233e4.png,Alto_Riesgo,Clahe,24.33,0.951,2.74
eb004566_L_MLO_13be6c55.png,Alto_Riesgo,Clahe,23.89,0.912,3.4
ec173316_R_CC_cb74417a.png,Alto_Riesgo,Clahe,26.75,0.926,1.94
ec4a630e_L_MLO_7d13a9b1.png,Alto_Riesgo,Clahe,27.12,0.955,1.77
ec4a630e_L_CC_a0360303.png,Alto_Riesgo,Clahe,28.36,0.947,0.97
ec755916_L_CC_194b2426.png,Alto_Riesgo,Clahe,32.67,0.986,1.44
ecf23dfe_R_CC_1f4e4c20.png,Alto_Riesgo,Clahe,29.36,0.944,0.73
ec755916_L_MLO_5f4d6a2a.png,Alto_Riesgo,Clahe,27.64,0.956,2.34
ef9bcee3_R_MLO_e86ee7c6.png,Alto_Riesgo,Clahe,27.0,0.953,1.84
ecf23dfe_R_MLO_e9f60c67.png,Alto_Riesgo,Clahe,27.72,0.954,1.55
ef9bcee3_R_CC_f5f3ccc0.png,Alto_Riesgo,Clahe,28.74,0.959,1.41
eff31eb1_L_MLO_38982ad7.png,Alto_Riesgo,Clahe,27.35,0.956,1.82
f0677aad_L_MLO_02b3206d.png,Alto_Riesgo,Clahe,29.92,0.98,1.49
eff31eb1_L_CC_c171898c.png,Alto_Riesgo,Clahe,29.29,0.963,1.31
f16980e8_R_CC_510552a1.png,Alto_Riesgo,Clahe,29.82,0.963,1.25
f0677aad_L_CC_b168a7d7.png,Alto_Riesgo,Clahe,35.6,0.988,0.84
f16980e8_R_MLO_aaf18035.png,Alto_Riesgo,Clahe,27.69,0.962,1.94
f2794837_L_CC_659d73c3.png,Alto_Riesgo,Clahe,27.96,0.959,1.7
f2b2d7d2_L_CC_3a13455f.png,Alto_Riesgo,Clahe,26.99,0.944,1.69
f2794837_L_MLO_c7ddaccc.png,Alto_Riesgo,Clahe,25.44,0.949,2.59
f5c548e4_R_MLO_1959ca26.png,Alto_Riesgo,Clahe,26.8,0.954,1.9
f2b2d7d2_L_MLO_61b7d796.png,Alto_Riesgo,Clahe,24.8,0.902,2.51
f637a8ea_R_CC_37a23b32.png,Alto_Riesgo,Clahe,28.51,0.962,1.66
f5c548e4_R_CC_6904df2b.png,Alto_Riesgo,Clahe,29.4,0.957,1.16
f6648f91_L_CC_6d9dc7a5.png,Alto_Riesgo,Clahe,30.03,0.977,1.47
f637a8ea_R_MLO_93960b56.png,Alto_Riesgo,Clahe,27.79,0.945,2.11
f6648f91_L_MLO_6e66c1b7.png,Alto_Riesgo,Clahe,26.65,0.95,2.47
f6648f91_R_CC_ed664343.png,Alto_Riesgo,Clahe,30.97,0.977,1.37
f6648f91_R_MLO_c07b5d9d.png,Alto_Riesgo,Clahe,25.63,0.935,2.33
f6bb2ab2_L_MLO_da1a3640.png,Alto_Riesgo,Clahe,26.67,0.951,2.46
f6bb2ab2_L_CC_230d8885.png,Alto_Riesgo,Clahe,29.84,0.975,1.47
f6f28f20_R_CC_cadb654c.png,Alto_Riesgo,Clahe,30.46,0.958,0.87
f6f28f20_R_MLO_5e2abd62.png,Alto_Riesgo,Clahe,28.06,0.957,1.46
f7189d58_L_MLO_b50b5943.png,Alto_Riesgo,Clahe,25.85,0.945,2.65
f8934925_R_CC_4274a76d.png,Alto_Riesgo,Clahe,29.22,0.957,1.06
f7189d58_L_CC_b6d0903b.png,Alto_Riesgo,Clahe,27.85,0.941,1.9
f8934925_R_MLO_7c0aad3e.png,Alto_Riesgo,Clahe,29.13,0.967,1.64
f8ee167a_L_CC_3ca01aa6.png,Alto_Riesgo,Clahe,29.69,0.963,1.29
f8ee167a_L_MLO_9faf94bb.png,Alto_Riesgo,Clahe,27.62,0.959,1.92
f9990aea_L_MLO_79109e3f.png,Alto_Riesgo,Clahe,28.22,0.961,1.72
f9b9d3c2_R_CC_1cbc0ae5.png,Alto_Riesgo,Clahe,30.96,0.97,0.91
f9990aea_L_CC_cd3f65e4.png,Alto_Riesgo,Clahe,30.22,0.961,1.05
f9b9d3c2_R_MLO_6b6b65d4.png,Alto_Riesgo,Clahe,30.07,0.978,1.52
fa9226b8_R_CC_07e191bc.png,Alto_Riesgo,Clahe,27.43,0.932,1.91
fa9226b8_R_MLO_b84c938e.png,Alto_Riesgo,Clahe,27.88,0.955,2.33
fbdc572b_L_CC_f2504628.png,Alto_Riesgo,Clahe,31.11,0.968,1.1
fbdc572b_L_MLO_b4199ebb.png,Alto_Riesgo,Clahe,27.22,0.952,1.57
fcfdac68_L_MLO_9ca72855.png,Alto_Riesgo,Clahe,31.7,0.981,1.38
fcfdac68_L_CC_dedfb81e.png,Alto_Riesgo,Clahe,34.58,0.984,0.85
fd2fccc2_R_MLO_2ad34449.png,Alto_Riesgo,Clahe,27.71,0.957,1.63
fd2fccc2_R_CC_cbd30d8f.png,Alto_Riesgo,Clahe,29.93,0.958,1.02
fda9ea98_R_MLO_b9f3c740.png,Alto_Riesgo,Clahe,28.91,0.954,1.99
fda9ea98_R_CC_17c9d548.png,Alto_Riesgo,Clahe,28.16,0.962,1.56
fe23c164_L_CC_39f3ef0e.png,Alto_Riesgo,Clahe,28.48,0.962,1.66
fe23c164_L_MLO_cb02caed.png,Alto_Riesgo,Clahe,26.12,0.953,2.18
fe61ad01_L_CC_991ef61f.png,Alto_Riesgo,Clahe,28.83,0.955,1.32
fe61ad01_L_MLO_fa4f9cc5.png,Alto_Riesgo,Clahe,27.07,0.951,1.74
fe971637_R_CC_c44f2281.png,Alto_Riesgo,Clahe,27.87,0.946,1.1
fe971637_R_MLO_14387f59.png,Alto_Riesgo,Clahe,27.94,0.958,1.62
ff2f7856_R_MLO_b821f269.png,Alto_Riesgo,Clahe,28.04,0.961,1.67
ff2f7856_R_CC_689d1143.png,Alto_Riesgo,Clahe,28.95,0.935,0.59
ff5c656f_R_MLO_4a06e41e.png,Alto_Riesgo,Clahe,27.0,0.947,2.04
ff5c656f_R_CC_6cab0db6.png,Alto_Riesgo,Clahe,34.6,0.987,1.1
P_00100_RIGHT_CC_14.png,Alto_Riesgo,Clahe,21.48,0.935,7.05
P_00164_RIGHT_CC_32.png,Alto_Riesgo,Clahe,23.21,0.858,7.01
P_00132_LEFT_MLO_18.png,Alto_Riesgo,Clahe,18.65,0.818,7.61
P_00195_LEFT_CC_35.png,Alto_Riesgo,Clahe,22.35,0.972,7.07
P_00150_RIGHT_MLO_29.png,Alto_Riesgo,Clahe,22.54,0.868,6.69
P_00100_RIGHT_MLO_15.png,Alto_Riesgo,Clahe,20.8,0.888,7.4
P_00299_RIGHT_MLO_51.png,Alto_Riesgo,Clahe,18.84,0.876,7.57
P_00223_LEFT_MLO_44.png,Alto_Riesgo,Clahe,20.69,0.875,7.02
P_00244_RIGHT_MLO_45.png,Alto_Riesgo,Clahe,19.27,0.78,7.53
P_00195_LEFT_MLO_36.png,Alto_Riesgo,Clahe,19.62,0.905,7.66
P_00299_LEFT_MLO_49.png,Alto_Riesgo,Clahe,22.18,0.943,7.39
P_00299_RIGHT_CC_50.png,Alto_Riesgo,Clahe,21.52,0.947,7.65
P_00325_RIGHT_MLO_53.png,Alto_Riesgo,Clahe,21.44,0.895,7.42
P_00353_LEFT_CC_60.png,Alto_Riesgo,Clahe,20.7,0.847,7.23
P_00331_LEFT_CC_54.png,Alto_Riesgo,Clahe,22.2,0.893,7.3
P_00344_LEFT_CC_56.png,Alto_Riesgo,Clahe,24.5,0.865,6.75
P_00353_LEFT_MLO_61.png,Alto_Riesgo,Clahe,19.58,0.86,7.4
P_00353_LEFT_MLO_63.png,Alto_Riesgo,Clahe,19.58,0.86,7.4
P_00331_LEFT_MLO_55.png,Alto_Riesgo,Clahe,20.77,0.87,7.02
P_00353_LEFT_CC_62.png,Alto_Riesgo,Clahe,20.7,0.847,7.23
P_00344_LEFT_MLO_57.png,Alto_Riesgo,Clahe,22.71,0.949,7.41
P_00372_RIGHT_CC_66.png,Alto_Riesgo,Clahe,20.73,0.915,7.32
P_00372_RIGHT_MLO_67.png,Alto_Riesgo,Clahe,20.32,0.93,7.59
P_00368_LEFT_CC_64.png,Alto_Riesgo,Clahe,21.12,0.902,7.38
P_00368_LEFT_MLO_65.png,Alto_Riesgo,Clahe,22.34,0.958,5.7
